ts_code,trade_date,adj_factor
600519.SH,20091119,4.602
600519.SH,20091120,4.602
600519.SH,20091123,4.602
600519.SH,20091124,4.602
600519.SH,20091125,4.602
600519.SH,20091126,4.602
600519.SH,20091127,4.602
600519.SH,20091130,4.602
600519.SH,20091201,4.602
600519.SH,20091202,4.602
600519.SH,20091203,4.602
600519.SH,20091204,4.602
600519.SH,20091207,4.602
600519.SH,20091208,4.602
600519.SH,20091209,4.602
600519.SH,20091210,4.602
600519.SH,20091211,4.602
600519.SH,20091214,4.602
600519.SH,20091215,4.602
600519.SH,20091216,4.602
600519.SH,20091217,4.602
600519.SH,20091218,4.602
600519.SH,20091221,4.602
600519.SH,20091222,4.602
600519.SH,20091223,4.602
600519.SH,20091224,4.602
600519.SH,20091225,4.602
600519.SH,20091228,4.602
600519.SH,20091229,4.602
600519.SH,20091230,4.602
600519.SH,20091231,4.602
600519.SH,20100104,4.602
600519.SH,20100105,4.602
600519.SH,20100106,4.602
600519.SH,20100107,4.602
600519.SH,20100108,4.602
600519.SH,20100111,4.602
600519.SH,20100112,4.602
600519.SH,20100113,4.602
600519.SH,20100114,4.602
600519.SH,20100115,4.602
600519.SH,20100118,4.602
600519.SH,20100119,4.602
600519.SH,20100120,4.602
600519.SH,20100121,4.602
600519.SH,20100122,4.602
600519.SH,20100125,4.602
600519.SH,20100126,4.602
600519.SH,20100127,4.602
600519.SH,20100128,4.602
600519.SH,20100129,4.602
600519.SH,20100201,4.602
600519.SH,20100202,4.602
600519.SH,20100203,4.602
600519.SH,20100204,4.602
600519.SH,20100205,4.602
600519.SH,20100208,4.602
600519.SH,20100209,4.602
600519.SH,20100210,4.602
600519.SH,20100211,4.602
600519.SH,20100212,4.602
600519.SH,20100222,4.602
600519.SH,20100223,4.602
600519.SH,20100224,4.602
600519.SH,20100225,4.602
600519.SH,20100226,4.602
600519.SH,20100301,4.602
600519.SH,20100302,4.602
600519.SH,20100303,4.602
600519.SH,20100304,4.602
600519.SH,20100305,4.602
600519.SH,20100308,4.602
600519.SH,20100309,4.602
600519.SH,20100310,4.602
600519.SH,20100311,4.602
600519.SH,20100312,4.602
600519.SH,20100315,4.602
600519.SH,20100316,4.602
600519.SH,20100317,4.602
600519.SH,20100318,4.602
600519.SH,20100319,4.602
600519.SH,20100322,4.602
600519.SH,20100323,4.602
600519.SH,20100324,4.602
600519.SH,20100325,4.602
600519.SH,20100326,4.602
600519.SH,20100329,4.602
600519.SH,20100330,4.602
600519.SH,20100331,4.602
600519.SH,20100401,4.602
600519.SH,20100402,4.602
600519.SH,20100406,4.602
600519.SH,20100407,4.602
600519.SH,20100408,4.602
600519.SH,20100409,4.602
600519.SH,20100412,4.602
600519.SH,20100413,4.602
600519.SH,20100414,4.602
600519.SH,20100415,4.602
600519.SH,20100416,4.602
600519.SH,20100419,4.602
600519.SH,20100420,4.602
600519.SH,20100421,4.602
600519.SH,20100422,4.602
600519.SH,20100423,4.602
600519.SH,20100426,4.602
600519.SH,20100427,4.602
600519.SH,20100428,4.602
600519.SH,20100429,4.602
600519.SH,20100430,4.602
600519.SH,20100504,4.602
600519.SH,20100505,4.602
600519.SH,20100506,4.602
600519.SH,20100507,4.602
600519.SH,20100510,4.602
600519.SH,20100511,4.602
600519.SH,20100512,4.602
600519.SH,20100513,4.602
600519.SH,20100514,4.602
600519.SH,20100517,4.602
600519.SH,20100518,4.602
600519.SH,20100519,4.602
600519.SH,20100520,4.602
600519.SH,20100521,4.602
600519.SH,20100524,4.602
600519.SH,20100525,4.602
600519.SH,20100526,4.602
600519.SH,20100527,4.602
600519.SH,20100528,4.602
600519.SH,20100531,4.602
600519.SH,20100601,4.602
600519.SH,20100602,4.602
600519.SH,20100603,4.602
600519.SH,20100604,4.602
600519.SH,20100607,4.602
600519.SH,20100608,4.602
600519.SH,20100609,4.602
600519.SH,20100610,4.602
600519.SH,20100611,4.602
600519.SH,20100617,4.602
600519.SH,20100618,4.602
600519.SH,20100621,4.602
600519.SH,20100622,4.602
600519.SH,20100623,4.602
600519.SH,20100624,4.602
600519.SH,20100625,4.602
600519.SH,20100628,4.602
600519.SH,20100629,4.602
600519.SH,20100630,4.602
600519.SH,20100701,4.602
600519.SH,20100702,4.602
600519.SH,20100705,4.645
600519.SH,20100706,4.645
600519.SH,20100707,4.645
600519.SH,20100708,4.645
600519.SH,20100709,4.645
600519.SH,20100712,4.645
600519.SH,20100713,4.645
600519.SH,20100714,4.645
600519.SH,20100715,4.645
600519.SH,20100716,4.645
600519.SH,20100719,4.645
600519.SH,20100720,4.645
600519.SH,20100721,4.645
600519.SH,20100722,4.645
600519.SH,20100723,4.645
600519.SH,20100726,4.645
600519.SH,20100727,4.645
600519.SH,20100728,4.645
600519.SH,20100729,4.645
600519.SH,20100730,4.645
600519.SH,20100802,4.645
600519.SH,20100803,4.645
600519.SH,20100804,4.645
600519.SH,20100805,4.645
600519.SH,20100806,4.645
600519.SH,20100809,4.645
600519.SH,20100810,4.645
600519.SH,20100811,4.645
600519.SH,20100812,4.645
600519.SH,20100813,4.645
600519.SH,20100816,4.645
600519.SH,20100817,4.645
600519.SH,20100818,4.645
600519.SH,20100819,4.645
600519.SH,20100820,4.645
600519.SH,20100823,4.645
600519.SH,20100824,4.645
600519.SH,20100825,4.645
600519.SH,20100826,4.645
600519.SH,20100827,4.645
600519.SH,20100830,4.645
600519.SH,20100831,4.645
600519.SH,20100901,4.645
600519.SH,20100902,4.645
600519.SH,20100903,4.645
600519.SH,20100906,4.645
600519.SH,20100907,4.645
600519.SH,20100908,4.645
600519.SH,20100909,4.645
600519.SH,20100910,4.645
600519.SH,20100913,4.645
600519.SH,20100914,4.645
600519.SH,20100915,4.645
600519.SH,20100916,4.645
600519.SH,20100917,4.645
600519.SH,20100920,4.645
600519.SH,20100921,4.645
600519.SH,20100927,4.645
600519.SH,20100928,4.645
600519.SH,20100929,4.645
600519.SH,20100930,4.645
600519.SH,20101008,4.645
600519.SH,20101011,4.645
600519.SH,20101012,4.645
600519.SH,20101013,4.645
600519.SH,20101014,4.645
600519.SH,20101015,4.645
600519.SH,20101018,4.645
600519.SH,20101019,4.645
600519.SH,20101020,4.645
600519.SH,20101021,4.645
600519.SH,20101022,4.645
600519.SH,20101025,4.645
600519.SH,20101026,4.645
600519.SH,20101027,4.645
600519.SH,20101028,4.645
600519.SH,20101029,4.645
600519.SH,20101101,4.645
600519.SH,20101102,4.645
600519.SH,20101103,4.645
600519.SH,20101104,4.645
600519.SH,20101105,4.645
600519.SH,20101108,4.645
600519.SH,20101109,4.645
600519.SH,20101110,4.645
600519.SH,20101111,4.645
600519.SH,20101112,4.645
600519.SH,20101115,4.645
600519.SH,20101116,4.645
600519.SH,20101117,4.645
600519.SH,20101118,4.645
600519.SH,20101119,4.645
600519.SH,20101122,4.645
600519.SH,20101123,4.645
600519.SH,20101124,4.645
600519.SH,20101125,4.645
600519.SH,20101126,4.645
600519.SH,20101129,4.645
600519.SH,20101130,4.645
600519.SH,20101201,4.645
600519.SH,20101202,4.645
600519.SH,20101203,4.645
600519.SH,20101206,4.645
600519.SH,20101207,4.645
600519.SH,20101208,4.645
600519.SH,20101209,4.645
600519.SH,20101210,4.645
600519.SH,20101213,4.645
600519.SH,20101214,4.645
600519.SH,20101215,4.645
600519.SH,20101216,4.645
600519.SH,20101217,4.645
600519.SH,20101220,4.645
600519.SH,20101221,4.645
600519.SH,20101222,4.645
600519.SH,20101223,4.645
600519.SH,20101224,4.645
600519.SH,20101227,4.645
600519.SH,20101228,4.645
600519.SH,20101229,4.645
600519.SH,20101230,4.645
600519.SH,20101231,4.645
600519.SH,20110104,4.645
600519.SH,20110105,4.645
600519.SH,20110106,4.645
600519.SH,20110107,4.645
600519.SH,20110110,4.645
600519.SH,20110111,4.645
600519.SH,20110112,4.645
600519.SH,20110113,4.645
600519.SH,20110114,4.645
600519.SH,20110117,4.645
600519.SH,20110118,4.645
600519.SH,20110119,4.645
600519.SH,20110120,4.645
600519.SH,20110121,4.645
600519.SH,20110124,4.645
600519.SH,20110125,4.645
600519.SH,20110126,4.645
600519.SH,20110127,4.645
600519.SH,20110128,4.645
600519.SH,20110131,4.645
600519.SH,20110201,4.645
600519.SH,20110209,4.645
600519.SH,20110210,4.645
600519.SH,20110211,4.645
600519.SH,20110214,4.645
600519.SH,20110215,4.645
600519.SH,20110216,4.645
600519.SH,20110217,4.645
600519.SH,20110218,4.645
600519.SH,20110221,4.645
600519.SH,20110222,4.645
600519.SH,20110223,4.645
600519.SH,20110224,4.645
600519.SH,20110225,4.645
600519.SH,20110228,4.645
600519.SH,20110301,4.645
600519.SH,20110302,4.645
600519.SH,20110303,4.645
600519.SH,20110304,4.645
600519.SH,20110307,4.645
600519.SH,20110308,4.645
600519.SH,20110309,4.645
600519.SH,20110310,4.645
600519.SH,20110311,4.645
600519.SH,20110314,4.645
600519.SH,20110315,4.645
600519.SH,20110316,4.645
600519.SH,20110317,4.645
600519.SH,20110318,4.645
600519.SH,20110321,4.645
600519.SH,20110322,4.645
600519.SH,20110323,4.645
600519.SH,20110324,4.645
600519.SH,20110325,4.645
600519.SH,20110328,4.645
600519.SH,20110329,4.645
600519.SH,20110330,4.645
600519.SH,20110331,4.645
600519.SH,20110401,4.645
600519.SH,20110406,4.645
600519.SH,20110407,4.645
600519.SH,20110408,4.645
600519.SH,20110411,4.645
600519.SH,20110412,4.645
600519.SH,20110413,4.645
600519.SH,20110414,4.645
600519.SH,20110415,4.645
600519.SH,20110418,4.645
600519.SH,20110419,4.645
600519.SH,20110420,4.645
600519.SH,20110421,4.645
600519.SH,20110422,4.645
600519.SH,20110425,4.645
600519.SH,20110426,4.645
600519.SH,20110427,4.645
600519.SH,20110428,4.645
600519.SH,20110429,4.645
600519.SH,20110503,4.645
600519.SH,20110504,4.645
600519.SH,20110505,4.645
600519.SH,20110506,4.645
600519.SH,20110509,4.645
600519.SH,20110510,4.645
600519.SH,20110511,4.645
600519.SH,20110512,4.645
600519.SH,20110513,4.645
600519.SH,20110516,4.645
600519.SH,20110517,4.645
600519.SH,20110518,4.645
600519.SH,20110519,4.645
600519.SH,20110520,4.645
600519.SH,20110523,4.645
600519.SH,20110524,4.645
600519.SH,20110525,4.645
600519.SH,20110526,4.645
600519.SH,20110527,4.645
600519.SH,20110530,4.645
600519.SH,20110531,4.645
600519.SH,20110601,4.645
600519.SH,20110602,4.645
600519.SH,20110603,4.645
600519.SH,20110607,4.645
600519.SH,20110608,4.645
600519.SH,20110609,4.645
600519.SH,20110610,4.645
600519.SH,20110613,4.645
600519.SH,20110614,4.645
600519.SH,20110615,4.645
600519.SH,20110616,4.645
600519.SH,20110617,4.645
600519.SH,20110620,4.645
600519.SH,20110621,4.645
600519.SH,20110622,4.645
600519.SH,20110623,4.645
600519.SH,20110624,4.645
600519.SH,20110627,4.645
600519.SH,20110628,4.645
600519.SH,20110629,4.645
600519.SH,20110630,4.645
600519.SH,20110701,5.166
600519.SH,20110704,5.166
600519.SH,20110705,5.166
600519.SH,20110706,5.166
600519.SH,20110707,5.166
600519.SH,20110708,5.166
600519.SH,20110711,5.166
600519.SH,20110712,5.166
600519.SH,20110713,5.166
600519.SH,20110714,5.166
600519.SH,20110715,5.166
600519.SH,20110718,5.166
600519.SH,20110719,5.166
600519.SH,20110720,5.166
600519.SH,20110721,5.166
600519.SH,20110722,5.166
600519.SH,20110725,5.166
600519.SH,20110726,5.166
600519.SH,20110727,5.166
600519.SH,20110728,5.166
600519.SH,20110729,5.166
600519.SH,20110801,5.166
600519.SH,20110802,5.166
600519.SH,20110803,5.166
600519.SH,20110804,5.166
600519.SH,20110805,5.166
600519.SH,20110808,5.166
600519.SH,20110809,5.166
600519.SH,20110810,5.166
600519.SH,20110811,5.166
600519.SH,20110812,5.166
600519.SH,20110815,5.166
600519.SH,20110816,5.166
600519.SH,20110817,5.166
600519.SH,20110818,5.166
600519.SH,20110819,5.166
600519.SH,20110822,5.166
600519.SH,20110823,5.166
600519.SH,20110824,5.166
600519.SH,20110825,5.166
600519.SH,20110826,5.166
600519.SH,20110829,5.166
600519.SH,20110830,5.166
600519.SH,20110831,5.166
600519.SH,20110901,5.166
600519.SH,20110902,5.166
600519.SH,20110905,5.166
600519.SH,20110906,5.166
600519.SH,20110907,5.166
600519.SH,20110908,5.166
600519.SH,20110909,5.166
600519.SH,20110913,5.166
600519.SH,20110914,5.166
600519.SH,20110915,5.166
600519.SH,20110916,5.166
600519.SH,20110919,5.166
600519.SH,20110920,5.166
600519.SH,20110921,5.166
600519.SH,20110922,5.166
600519.SH,20110923,5.166
600519.SH,20110926,5.166
600519.SH,20110927,5.166
600519.SH,20110928,5.166
600519.SH,20110929,5.166
600519.SH,20110930,5.166
600519.SH,20111010,5.166
600519.SH,20111011,5.166
600519.SH,20111012,5.166
600519.SH,20111013,5.166
600519.SH,20111014,5.166
600519.SH,20111017,5.166
600519.SH,20111018,5.166
600519.SH,20111019,5.166
600519.SH,20111020,5.166
600519.SH,20111021,5.166
600519.SH,20111024,5.166
600519.SH,20111025,5.166
600519.SH,20111026,5.166
600519.SH,20111027,5.166
600519.SH,20111028,5.166
600519.SH,20111031,5.166
600519.SH,20111101,5.166
600519.SH,20111102,5.166
600519.SH,20111103,5.166
600519.SH,20111104,5.166
600519.SH,20111107,5.166
600519.SH,20111108,5.166
600519.SH,20111109,5.166
600519.SH,20111110,5.166
600519.SH,20111111,5.166
600519.SH,20111114,5.166
600519.SH,20111115,5.166
600519.SH,20111116,5.166
600519.SH,20111117,5.166
600519.SH,20111118,5.166
600519.SH,20111121,5.166
600519.SH,20111122,5.166
600519.SH,20111123,5.166
600519.SH,20111124,5.166
600519.SH,20111125,5.166
600519.SH,20111128,5.166
600519.SH,20111129,5.166
600519.SH,20111130,5.166
600519.SH,20111201,5.166
600519.SH,20111202,5.166
600519.SH,20111205,5.166
600519.SH,20111206,5.166
600519.SH,20111207,5.166
600519.SH,20111208,5.166
600519.SH,20111209,5.166
600519.SH,20111212,5.166
600519.SH,20111213,5.166
600519.SH,20111214,5.166
600519.SH,20111215,5.166
600519.SH,20111216,5.166
600519.SH,20111219,5.166
600519.SH,20111220,5.166
600519.SH,20111221,5.166
600519.SH,20111222,5.166
600519.SH,20111223,5.166
600519.SH,20111226,5.166
600519.SH,20111227,5.166
600519.SH,20111228,5.166
600519.SH,20111229,5.166
600519.SH,20111230,5.166
600519.SH,20120104,5.166
600519.SH,20120105,5.166
600519.SH,20120106,5.166
600519.SH,20120109,5.166
600519.SH,20120110,5.166
600519.SH,20120111,5.166
600519.SH,20120112,5.166
600519.SH,20120113,5.166
600519.SH,20120116,5.166
600519.SH,20120117,5.166
600519.SH,20120118,5.166
600519.SH,20120119,5.166
600519.SH,20120120,5.166
600519.SH,20120130,5.166
600519.SH,20120131,5.166
600519.SH,20120201,5.166
600519.SH,20120202,5.166
600519.SH,20120203,5.166
600519.SH,20120206,5.166
600519.SH,20120207,5.166
600519.SH,20120208,5.166
600519.SH,20120209,5.166
600519.SH,20120210,5.166
600519.SH,20120213,5.166
600519.SH,20120214,5.166
600519.SH,20120215,5.166
600519.SH,20120216,5.166
600519.SH,20120217,5.166
600519.SH,20120220,5.166
600519.SH,20120221,5.166
600519.SH,20120222,5.166
600519.SH,20120223,5.166
600519.SH,20120224,5.166
600519.SH,20120227,5.166
600519.SH,20120228,5.166
600519.SH,20120229,5.166
600519.SH,20120301,5.166
600519.SH,20120302,5.166
600519.SH,20120305,5.166
600519.SH,20120306,5.166
600519.SH,20120307,5.166
600519.SH,20120308,5.166
600519.SH,20120309,5.166
600519.SH,20120312,5.166
600519.SH,20120313,5.166
600519.SH,20120314,5.166
600519.SH,20120315,5.166
600519.SH,20120316,5.166
600519.SH,20120319,5.166
600519.SH,20120320,5.166
600519.SH,20120321,5.166
600519.SH,20120322,5.166
600519.SH,20120323,5.166
600519.SH,20120326,5.166
600519.SH,20120327,5.166
600519.SH,20120328,5.166
600519.SH,20120329,5.166
600519.SH,20120330,5.166
600519.SH,20120405,5.166
600519.SH,20120406,5.166
600519.SH,20120409,5.166
600519.SH,20120410,5.166
600519.SH,20120411,5.166
600519.SH,20120412,5.166
600519.SH,20120413,5.166
600519.SH,20120416,5.166
600519.SH,20120417,5.166
600519.SH,20120418,5.166
600519.SH,20120419,5.166
600519.SH,20120420,5.166
600519.SH,20120423,5.166
600519.SH,20120424,5.166
600519.SH,20120425,5.166
600519.SH,20120426,5.166
600519.SH,20120427,5.166
600519.SH,20120502,5.166
600519.SH,20120503,5.166
600519.SH,20120504,5.166
600519.SH,20120507,5.166
600519.SH,20120508,5.166
600519.SH,20120509,5.166
600519.SH,20120510,5.166
600519.SH,20120511,5.166
600519.SH,20120514,5.166
600519.SH,20120515,5.166
600519.SH,20120516,5.166
600519.SH,20120517,5.166
600519.SH,20120518,5.166
600519.SH,20120521,5.166
600519.SH,20120522,5.166
600519.SH,20120523,5.166
600519.SH,20120524,5.166
600519.SH,20120525,5.166
600519.SH,20120528,5.166
600519.SH,20120529,5.166
600519.SH,20120530,5.166
600519.SH,20120531,5.166
600519.SH,20120601,5.166
600519.SH,20120604,5.166
600519.SH,20120605,5.166
600519.SH,20120606,5.166
600519.SH,20120607,5.166
600519.SH,20120608,5.166
600519.SH,20120611,5.166
600519.SH,20120612,5.166
600519.SH,20120613,5.166
600519.SH,20120614,5.166
600519.SH,20120615,5.166
600519.SH,20120618,5.166
600519.SH,20120619,5.166
600519.SH,20120620,5.166
600519.SH,20120621,5.166
600519.SH,20120625,5.166
600519.SH,20120626,5.166
600519.SH,20120627,5.166
600519.SH,20120628,5.166
600519.SH,20120629,5.166
600519.SH,20120702,5.166
600519.SH,20120703,5.166
600519.SH,20120704,5.166
600519.SH,20120705,5.247
600519.SH,20120706,5.247
600519.SH,20120709,5.247
600519.SH,20120710,5.247
600519.SH,20120711,5.247
600519.SH,20120712,5.247
600519.SH,20120713,5.247
600519.SH,20120716,5.247
600519.SH,20120717,5.247
600519.SH,20120718,5.247
600519.SH,20120719,5.247
600519.SH,20120720,5.247
600519.SH,20120723,5.247
600519.SH,20120724,5.247
600519.SH,20120725,5.247
600519.SH,20120726,5.247
600519.SH,20120727,5.247
600519.SH,20120730,5.247
600519.SH,20120731,5.247
600519.SH,20120801,5.247
600519.SH,20120802,5.247
600519.SH,20120803,5.247
600519.SH,20120806,5.247
600519.SH,20120807,5.247
600519.SH,20120808,5.247
600519.SH,20120809,5.247
600519.SH,20120810,5.247
600519.SH,20120813,5.247
600519.SH,20120814,5.247
600519.SH,20120815,5.247
600519.SH,20120816,5.247
600519.SH,20120817,5.247
600519.SH,20120820,5.247
600519.SH,20120821,5.247
600519.SH,20120822,5.247
600519.SH,20120823,5.247
600519.SH,20120824,5.247
600519.SH,20120827,5.247
600519.SH,20120828,5.247
600519.SH,20120829,5.247
600519.SH,20120830,5.247
600519.SH,20120831,5.247
600519.SH,20120903,5.247
600519.SH,20120904,5.247
600519.SH,20120905,5.247
600519.SH,20120906,5.247
600519.SH,20120907,5.247
600519.SH,20120910,5.247
600519.SH,20120911,5.247
600519.SH,20120912,5.247
600519.SH,20120913,5.247
600519.SH,20120914,5.247
600519.SH,20120917,5.247
600519.SH,20120918,5.247
600519.SH,20120919,5.247
600519.SH,20120920,5.247
600519.SH,20120921,5.247
600519.SH,20120924,5.247
600519.SH,20120925,5.247
600519.SH,20120926,5.247
600519.SH,20120927,5.247
600519.SH,20120928,5.247
600519.SH,20121008,5.247
600519.SH,20121009,5.247
600519.SH,20121010,5.247
600519.SH,20121011,5.247
600519.SH,20121012,5.247
600519.SH,20121015,5.247
600519.SH,20121016,5.247
600519.SH,20121017,5.247
600519.SH,20121018,5.247
600519.SH,20121019,5.247
600519.SH,20121022,5.247
600519.SH,20121023,5.247
600519.SH,20121024,5.247
600519.SH,20121025,5.247
600519.SH,20121026,5.247
600519.SH,20121029,5.247
600519.SH,20121030,5.247
600519.SH,20121031,5.247
600519.SH,20121101,5.247
600519.SH,20121102,5.247
600519.SH,20121105,5.247
600519.SH,20121106,5.247
600519.SH,20121107,5.247
600519.SH,20121108,5.247
600519.SH,20121109,5.247
600519.SH,20121112,5.247
600519.SH,20121113,5.247
600519.SH,20121114,5.247
600519.SH,20121115,5.247
600519.SH,20121116,5.247
600519.SH,20121119,5.247
600519.SH,20121120,5.247
600519.SH,20121121,5.247
600519.SH,20121122,5.247
600519.SH,20121123,5.247
600519.SH,20121126,5.247
600519.SH,20121127,5.247
600519.SH,20121128,5.247
600519.SH,20121129,5.247
600519.SH,20121130,5.247
600519.SH,20121203,5.247
600519.SH,20121204,5.247
600519.SH,20121205,5.247
600519.SH,20121206,5.247
600519.SH,20121207,5.247
600519.SH,20121210,5.247
600519.SH,20121211,5.247
600519.SH,20121212,5.247
600519.SH,20121213,5.247
600519.SH,20121214,5.247
600519.SH,20121217,5.247
600519.SH,20121218,5.247
600519.SH,20121219,5.247
600519.SH,20121220,5.247
600519.SH,20121221,5.247
600519.SH,20121224,5.247
600519.SH,20121225,5.247
600519.SH,20121226,5.247
600519.SH,20121227,5.247
600519.SH,20121228,5.247
600519.SH,20121231,5.247
600519.SH,20130104,5.247
600519.SH,20130107,5.247
600519.SH,20130108,5.247
600519.SH,20130109,5.247
600519.SH,20130110,5.247
600519.SH,20130111,5.247
600519.SH,20130114,5.247
600519.SH,20130115,5.247
600519.SH,20130116,5.247
600519.SH,20130117,5.247
600519.SH,20130118,5.247
600519.SH,20130121,5.247
600519.SH,20130122,5.247
600519.SH,20130123,5.247
600519.SH,20130124,5.247
600519.SH,20130125,5.247
600519.SH,20130128,5.247
600519.SH,20130129,5.247
600519.SH,20130130,5.247
600519.SH,20130131,5.247
600519.SH,20130201,5.247
600519.SH,20130204,5.247
600519.SH,20130205,5.247
600519.SH,20130206,5.247
600519.SH,20130207,5.247
600519.SH,20130208,5.247
600519.SH,20130218,5.247
600519.SH,20130219,5.247
600519.SH,20130220,5.247
600519.SH,20130221,5.247
600519.SH,20130222,5.247
600519.SH,20130225,5.247
600519.SH,20130226,5.247
600519.SH,20130227,5.247
600519.SH,20130228,5.247
600519.SH,20130301,5.247
600519.SH,20130304,5.247
600519.SH,20130305,5.247
600519.SH,20130306,5.247
600519.SH,20130307,5.247
600519.SH,20130308,5.247
600519.SH,20130311,5.247
600519.SH,20130312,5.247
600519.SH,20130313,5.247
600519.SH,20130314,5.247
600519.SH,20130315,5.247
600519.SH,20130318,5.247
600519.SH,20130319,5.247
600519.SH,20130320,5.247
600519.SH,20130321,5.247
600519.SH,20130322,5.247
600519.SH,20130325,5.247
600519.SH,20130326,5.247
600519.SH,20130327,5.247
600519.SH,20130328,5.247
600519.SH,20130329,5.247
600519.SH,20130401,5.247
600519.SH,20130402,5.247
600519.SH,20130403,5.247
600519.SH,20130408,5.247
600519.SH,20130409,5.247
600519.SH,20130410,5.247
600519.SH,20130411,5.247
600519.SH,20130412,5.247
600519.SH,20130415,5.247
600519.SH,20130416,5.247
600519.SH,20130417,5.247
600519.SH,20130418,5.247
600519.SH,20130419,5.247
600519.SH,20130422,5.247
600519.SH,20130423,5.247
600519.SH,20130424,5.247
600519.SH,20130425,5.247
600519.SH,20130426,5.247
600519.SH,20130502,5.247
600519.SH,20130503,5.247
600519.SH,20130506,5.247
600519.SH,20130507,5.247
600519.SH,20130508,5.247
600519.SH,20130509,5.247
600519.SH,20130510,5.247
600519.SH,20130513,5.247
600519.SH,20130514,5.247
600519.SH,20130515,5.247
600519.SH,20130516,5.247
600519.SH,20130517,5.247
600519.SH,20130520,5.247
600519.SH,20130521,5.247
600519.SH,20130522,5.247
600519.SH,20130523,5.247
600519.SH,20130524,5.247
600519.SH,20130527,5.247
600519.SH,20130528,5.247
600519.SH,20130529,5.247
600519.SH,20130530,5.247
600519.SH,20130531,5.247
600519.SH,20130603,5.247
600519.SH,20130604,5.247
600519.SH,20130605,5.247
600519.SH,20130606,5.247
600519.SH,20130607,5.419
600519.SH,20130613,5.419
600519.SH,20130614,5.419
600519.SH,20130617,5.419
600519.SH,20130618,5.419
600519.SH,20130619,5.419
600519.SH,20130620,5.419
600519.SH,20130621,5.419
600519.SH,20130624,5.419
600519.SH,20130625,5.419
600519.SH,20130626,5.419
600519.SH,20130627,5.419
600519.SH,20130628,5.419
600519.SH,20130701,5.419
600519.SH,20130702,5.419
600519.SH,20130703,5.419
600519.SH,20130704,5.419
600519.SH,20130705,5.419
600519.SH,20130708,5.419
600519.SH,20130709,5.419
600519.SH,20130710,5.419
600519.SH,20130711,5.419
600519.SH,20130712,5.419
600519.SH,20130715,5.419
600519.SH,20130716,5.419
600519.SH,20130717,5.419
600519.SH,20130718,5.419
600519.SH,20130719,5.419
600519.SH,20130722,5.419
600519.SH,20130723,5.419
600519.SH,20130724,5.419
600519.SH,20130725,5.419
600519.SH,20130726,5.419
600519.SH,20130729,5.419
600519.SH,20130730,5.419
600519.SH,20130731,5.419
600519.SH,20130801,5.419
600519.SH,20130802,5.419
600519.SH,20130805,5.419
600519.SH,20130806,5.419
600519.SH,20130807,5.419
600519.SH,20130808,5.419
600519.SH,20130809,5.419
600519.SH,20130812,5.419
600519.SH,20130813,5.419
600519.SH,20130814,5.419
600519.SH,20130815,5.419
600519.SH,20130816,5.419
600519.SH,20130819,5.419
600519.SH,20130820,5.419
600519.SH,20130821,5.419
600519.SH,20130822,5.419
600519.SH,20130823,5.419
600519.SH,20130826,5.419
600519.SH,20130827,5.419
600519.SH,20130828,5.419
600519.SH,20130829,5.419
600519.SH,20130830,5.419
600519.SH,20130902,5.419
600519.SH,20130903,5.419
600519.SH,20130904,5.419
600519.SH,20130905,5.419
600519.SH,20130906,5.419
600519.SH,20130909,5.419
600519.SH,20130910,5.419
600519.SH,20130911,5.419
600519.SH,20130912,5.419
600519.SH,20130913,5.419
600519.SH,20130916,5.419
600519.SH,20130917,5.419
600519.SH,20130918,5.419
600519.SH,20130923,5.419
600519.SH,20130924,5.419
600519.SH,20130925,5.419
600519.SH,20130926,5.419
600519.SH,20130927,5.419
600519.SH,20130930,5.419
600519.SH,20131008,5.419
600519.SH,20131009,5.419
600519.SH,20131010,5.419
600519.SH,20131011,5.419
600519.SH,20131014,5.419
600519.SH,20131015,5.419
600519.SH,20131016,5.419
600519.SH,20131017,5.419
600519.SH,20131018,5.419
600519.SH,20131021,5.419
600519.SH,20131022,5.419
600519.SH,20131023,5.419
600519.SH,20131024,5.419
600519.SH,20131025,5.419
600519.SH,20131028,5.419
600519.SH,20131029,5.419
600519.SH,20131030,5.419
600519.SH,20131031,5.419
600519.SH,20131101,5.419
600519.SH,20131104,5.419
600519.SH,20131105,5.419
600519.SH,20131106,5.419
600519.SH,20131107,5.419
600519.SH,20131108,5.419
600519.SH,20131111,5.419
600519.SH,20131112,5.419
600519.SH,20131113,5.419
600519.SH,20131114,5.419
600519.SH,20131115,5.419
600519.SH,20131118,5.419
600519.SH,20131119,5.419
600519.SH,20131120,5.419
600519.SH,20131121,5.419
600519.SH,20131122,5.419
600519.SH,20131125,5.419
600519.SH,20131126,5.419
600519.SH,20131127,5.419
600519.SH,20131128,5.419
600519.SH,20131129,5.419
600519.SH,20131202,5.419
600519.SH,20131203,5.419
600519.SH,20131204,5.419
600519.SH,20131205,5.419
600519.SH,20131206,5.419
600519.SH,20131209,5.419
600519.SH,20131210,5.419
600519.SH,20131211,5.419
600519.SH,20131212,5.419
600519.SH,20131213,5.419
600519.SH,20131216,5.419
600519.SH,20131217,5.419
600519.SH,20131218,5.419
600519.SH,20131219,5.419
600519.SH,20131220,5.419
600519.SH,20131223,5.419
600519.SH,20131224,5.419
600519.SH,20131225,5.419
600519.SH,20131226,5.419
600519.SH,20131227,5.419
600519.SH,20131230,5.419
600519.SH,20131231,5.419
